month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2004-04,Montana,410,NA,1418,3621,NA,135,1,4,22,NA,295,961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6867
2004-04,Nebraska,1192,NA,18,1508,NA,4,0,0,2,NA,1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2832
2004-04,Nevada,0,NA,2030,2092,NA,121,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4243
2004-04,New Hampshire,1736,NA,1061,2079,NA,16,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4894
2004-04,New Jersey,0,NA,1313,1707,NA,63,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084
2004-04,New Mexico,0,NA,2045,2940,NA,223,0,4,3,NA,404,782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6401
2004-04,New York,2926,NA,864,8355,NA,23,176,37,0,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12391
2004-04,North Carolina,8107,NA,154,7637,NA,114,0,8,25,NA,974,1796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18815
2004-04,North Dakota,272,NA,455,1623,NA,20,0,0,0,NA,23,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2541
2004-04,Ohio,0,NA,13048,12000,NA,548,0,15,60,NA,499,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27076
2004-04,Oklahoma,0,NA,4129,5771,NA,350,0,15,26,NA,820,1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12820
2004-04,Oregon,23,NA,4199,7670,NA,295,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12187
2004-04,Pennsylvania,328,NA,0,40637,NA,317,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41282
2004-04,Puerto Rico,0,NA,444,92,NA,11,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547
2004-04,Rhode Island,0,NA,385,334,NA,72,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793
2004-04,South Carolina,947,NA,2790,2877,NA,100,0,5,7,NA,436,628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7790
2004-04,South Dakota,0,NA,739,2176,NA,42,0,1,3,NA,68,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250
2004-04,Tennessee,0,NA,6668,7055,NA,243,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13966
2004-04,Texas,8345,NA,11849,17285,NA,875,0,44,36,NA,2938,4803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46175
2004-04,Utah,907,NA,1660,2883,NA,78,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5528
2004-04,Vermont,0,NA,574,1109,NA,20,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703
2004-04,Virgin Islands,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2004-04,Virginia,0,NA,5665,7742,NA,176,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13583
2004-04,Washington,3011,NA,4620,6072,NA,266,19,11,15,NA,779,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15849
2004-04,West Virginia,0,NA,2524,4438,NA,207,0,0,6,NA,503,1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9383
2004-04,Wisconsin,0,NA,3960,11819,NA,2,0,0,1,NA,4,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15981
2004-04,Wyoming,256,NA,742,1381,NA,58,2,3,1,NA,103,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2815
2004-03,Alabama,0,NA,6557,7570,NA,307,0,36,65,NA,1109,1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17249
2004-03,Alaska,0,NA,1115,1615,NA,74,0,3,15,NA,143,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3235
2004-03,Arizona,1930,NA,4943,4693,NA,275,0,17,7,NA,776,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13258
2004-03,Arkansas,495,NA,3128,5739,NA,173,0,10,16,NA,513,1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11743
2004-03,California,12809,NA,15342,16642,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44793
2004-03,Colorado,1074,NA,6364,8437,NA,459,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16334
2004-03,Connecticut,5476,NA,2450,2216,NA,96,336,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10574
2004-03,Delaware,0,NA,458,743,NA,25,0,0,0,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233
2004-03,District of Columbia,0,NA,4,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2004-03,Florida,0,NA,13066,11065,NA,524,0,15,19,NA,481,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25583
2004-03,Georgia,3926,NA,6247,8098,NA,226,108,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18605
2004-03,Guam,0,NA,11,19,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
2004-03,Hawaii,775,NA,0,0,NA,0,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776
2004-03,Idaho,1552,NA,1207,2969,NA,121,0,2,5,NA,246,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6787
2004-03,Illinois,36578,NA,5652,8860,NA,338,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51428
2004-03,Indiana,0,NA,6956,8703,NA,195,0,0,3,NA,2,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16306
2004-03,Iowa,5797,NA,34,3595,NA,4,5,0,2,NA,1,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9574
2004-03,Kansas,0,NA,2675,4604,NA,187,0,26,8,NA,279,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8254
2004-03,Kentucky,0,NA,6421,9010,NA,373,0,4,19,NA,1017,1803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18647
2004-03,Louisiana,0,NA,4785,5111,NA,218,0,4,8,NA,789,1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12159
2004-03,Maine,0,NA,1422,2542,NA,86,0,6,44,NA,35,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4268
2004-03,Mariana Islands,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2004-03,Maryland,2593,NA,53,3554,NA,7,0,1,1,NA,45,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6345
2004-03,Massachusetts,4584,NA,2424,1657,NA,64,1484,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10213
2004-03,Michigan,13922,NA,3463,13529,NA,59,0,0,20,NA,0,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31287
2004-03,Minnesota,6440,NA,4557,10373,NA,152,0,2,7,NA,77,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22108
2004-03,Mississippi,0,NA,3587,4519,NA,165,0,42,95,NA,753,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10511
2004-03,Missouri,0,NA,4877,11280,NA,147,0,4,9,NA,171,1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17844
2004-03,Montana,421,NA,1461,3557,NA,141,7,10,34,NA,295,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6886
2004-03,Nebraska,1641,NA,18,1741,NA,2,0,0,0,NA,1,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3504
2004-03,Nevada,0,NA,2360,2309,NA,148,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4817
2004-03,New Hampshire,1874,NA,1244,2176,NA,24,0,0,0,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5322
2004-03,New Jersey,0,NA,1434,1939,NA,54,6,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3433
2004-03,New Mexico,0,NA,2412,3015,NA,131,0,3,8,NA,393,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6837
2004-03,New York,3753,NA,998,8218,NA,7,259,127,0,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13372
2004-03,North Carolina,10917,NA,184,9598,NA,119,0,10,38,NA,1024,1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23684
2004-03,North Dakota,271,NA,522,1682,NA,20,0,0,2,NA,29,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2661
2004-03,Ohio,0,NA,14932,14278,NA,666,0,16,62,NA,541,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31499
2004-03,Oklahoma,0,NA,4335,6186,NA,352,0,15,21,NA,835,1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13570
2004-03,Oregon,65,NA,4876,8346,NA,274,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13561
2004-03,Pennsylvania,667,NA,0,49807,NA,216,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50690
2004-03,Puerto Rico,0,NA,521,94,NA,15,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630
2004-03,Rhode Island,0,NA,483,440,NA,91,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015
2004-03,South Carolina,1187,NA,3527,4117,NA,98,0,5,4,NA,437,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9952
2004-03,South Dakota,0,NA,875,2446,NA,40,0,1,0,NA,50,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3650
2004-03,Tennessee,0,NA,8586,9401,NA,297,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18284
2004-03,Texas,7747,NA,13820,19043,NA,1000,0,41,49,NA,3092,5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50057
2004-03,Utah,1316,NA,1730,3106,NA,89,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6241
2004-03,Vermont,0,NA,663,1155,NA,29,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848
2004-03,Virgin Islands,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2004-03,Virginia,0,NA,7535,9358,NA,206,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17099
2004-03,Washington,4477,NA,5576,6826,NA,313,49,11,14,NA,754,1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19088
2004-03,West Virginia,0,NA,3132,4993,NA,221,0,1,8,NA,500,1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10544
2004-03,Wisconsin,0,NA,4974,14036,NA,2,0,0,0,NA,3,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19197
2004-03,Wyoming,238,NA,783,1519,NA,65,0,1,1,NA,102,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2965
2004-02,Alabama,0,NA,7436,8649,NA,357,0,36,55,NA,1578,2155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20266
2004-02,Alaska,0,NA,1053,1284,NA,80,0,6,8,NA,140,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2808
2004-02,Arizona,1634,NA,5482,5080,NA,270,0,13,14,NA,863,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14127
2004-02,Arkansas,20,NA,3795,6474,NA,300,0,12,21,NA,750,2644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14016
2004-02,California,9779,NA,14778,16079,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40636
2004-02,Colorado,985,NA,5491,7180,NA,463,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14119
2004-02,Connecticut,5375,NA,2260,1986,NA,95,277,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9993
2004-02,Delaware,0,NA,488,742,NA,22,0,0,0,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258
2004-02,District of Columbia,0,NA,1,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2004-02,Florida,0,NA,13072,11921,NA,506,0,23,23,NA,604,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26760
2004-02,Georgia,3211,NA,8082,9902,NA,291,174,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21660
2004-02,Guam,0,NA,17,20,NA,1,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
2004-02,Hawaii,496,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496
2004-02,Idaho,963,NA,1220,2664,NA,135,0,2,8,NA,280,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6102
2004-02,Illinois,37855,NA,5436,8184,NA,223,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51698
2004-02,Indiana,0,NA,6538,8113,NA,196,0,0,6,NA,2,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15525
2004-02,Iowa,4721,NA,33,3149,NA,7,27,0,5,NA,2,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8155
2004-02,Kansas,0,NA,2409,4752,NA,200,0,6,3,NA,358,689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8417
2004-02,Kentucky,0,NA,7218,9678,NA,534,0,8,22,NA,1302,2356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21118
2004-02,Louisiana,0,NA,5369,5457,NA,241,0,2,2,NA,1025,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13736
2004-02,Maine,0,NA,1047,1952,NA,61,0,8,39,NA,34,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3309
2004-02,Mariana Islands,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2004-02,Maryland,2395,NA,56,3839,NA,13,1,0,0,NA,57,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6478
2004-02,Massachusetts,3988,NA,2208,1354,NA,60,1089,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8699
2004-02,Michigan,11602,NA,2784,12220,NA,64,0,0,23,NA,0,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26973
2004-02,Minnesota,4279,NA,3774,7687,NA,118,0,1,5,NA,76,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16547
2004-02,Mississippi,0,NA,4694,5638,NA,246,0,33,69,NA,1095,2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13855
2004-02,Missouri,0,NA,3435,11182,NA,171,0,1,8,NA,247,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17076
2004-02,Montana,366,NA,1403,2972,NA,158,1,4,23,NA,366,1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6509
2004-02,Nebraska,1414,NA,16,1693,NA,3,0,0,1,NA,4,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3257
2004-02,Nevada,0,NA,2218,2141,NA,110,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4469
2004-02,New Hampshire,1569,NA,1078,1658,NA,7,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4314
2004-02,New Jersey,0,NA,1178,1754,NA,47,2,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2981
2004-02,New Mexico,0,NA,2624,3389,NA,172,0,5,3,NA,453,1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7893
2004-02,New York,2572,NA,815,6938,NA,13,163,48,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10565
2004-02,North Carolina,9985,NA,203,10798,NA,156,0,10,24,NA,1347,2596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25119
2004-02,North Dakota,206,NA,431,1365,NA,12,0,0,0,NA,33,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2239
2004-02,Ohio,0,NA,14570,13324,NA,617,0,16,54,NA,641,1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30551
2004-02,Oklahoma,0,NA,5264,7160,NA,439,0,10,31,NA,1135,2551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16590
2004-02,Oregon,15,NA,4340,7361,NA,282,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11998
2004-02,Pennsylvania,372,NA,0,39844,NA,631,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40847
2004-02,Puerto Rico,0,NA,502,96,NA,12,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610
2004-02,Rhode Island,0,NA,344,384,NA,70,0,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799
2004-02,South Carolina,1075,NA,4146,4322,NA,145,0,8,9,NA,605,952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11262
2004-02,South Dakota,0,NA,900,2391,NA,51,0,0,2,NA,68,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3685
2004-02,Tennessee,0,NA,9005,10213,NA,347,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19565
2004-02,Texas,5961,NA,15878,21682,NA,1260,1,41,67,NA,4112,6897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55899
2004-02,Utah,927,NA,1899,3456,NA,100,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6382
2004-02,Vermont,0,NA,538,953,NA,24,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1515
2004-02,Virgin Islands,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2004-02,Virginia,0,NA,7757,9311,NA,200,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17268
2004-02,Washington,3825,NA,5203,6486,NA,326,34,7,11,NA,823,1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17819
2004-02,West Virginia,0,NA,3229,4858,NA,294,0,1,8,NA,632,2381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11403
2004-02,Wisconsin,0,NA,4392,10943,NA,2,0,0,1,NA,4,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15590
2004-02,Wyoming,175,NA,787,1323,NA,69,6,1,23,NA,110,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2884
2004-01,Alabama,0,NA,6917,9253,NA,325,0,51,59,NA,1569,2312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20486
2004-01,Alaska,0,NA,747,1064,NA,52,0,10,4,NA,123,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2208
2004-01,Arizona,1591,NA,4692,4882,NA,240,0,13,11,NA,787,706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12922
2004-01,Arkansas,122,NA,3063,6622,NA,252,0,9,27,NA,766,2168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13029
2004-01,California,12014,NA,15308,16138,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43460
2004-01,Colorado,980,NA,5320,7515,NA,377,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14192
2004-01,Connecticut,4462,NA,2205,2228,NA,71,239,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9205
2004-01,Delaware,0,NA,413,779,NA,22,0,0,0,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218
2004-01,District of Columbia,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2004-01,Florida,0,NA,12341,12444,NA,500,0,15,18,NA,627,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26510
2004-01,Georgia,3339,NA,6775,9566,NA,279,202,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20161
2004-01,Guam,0,NA,15,16,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
2004-01,Hawaii,546,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546
2004-01,Idaho,848,NA,1060,2211,NA,86,0,1,11,NA,222,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5156
2004-01,Illinois,43574,NA,5216,7751,NA,251,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56792
2004-01,Indiana,0,NA,6071,8040,NA,158,0,0,6,NA,1,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14800
2004-01,Iowa,6460,NA,27,2872,NA,4,2,0,3,NA,5,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9542
2004-01,Kansas,0,NA,2319,4941,NA,179,0,10,4,NA,287,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8278
2004-01,Kentucky,0,NA,6515,9414,NA,444,0,16,32,NA,1300,2247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19968
2004-01,Louisiana,0,NA,4339,6433,NA,250,0,4,6,NA,979,1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13432
2004-01,Maine,0,NA,1082,1987,NA,82,0,6,41,NA,47,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3373
2004-01,Mariana Islands,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2004-01,Maryland,1769,NA,61,3185,NA,6,0,1,1,NA,41,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5159
2004-01,Massachusetts,5260,NA,1960,1398,NA,46,1108,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9772
2004-01,Michigan,11152,NA,2450,10514,NA,51,0,0,19,NA,0,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24467
2004-01,Minnesota,4690,NA,3431,6430,NA,116,0,2,6,NA,81,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15236
2004-01,Mississippi,0,NA,3384,5481,NA,212,0,62,113,NA,1128,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12365
2004-01,Missouri,0,NA,3396,10698,NA,155,0,2,14,NA,201,1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16074
2004-01,Montana,292,NA,1125,2444,NA,131,6,9,38,NA,386,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5428
2004-01,Nebraska,1498,NA,14,1860,NA,4,0,0,1,NA,1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3489
2004-01,Nevada,0,NA,2080,2053,NA,104,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4237
2004-01,New Hampshire,1429,NA,1103,1900,NA,14,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4449
2004-01,New Jersey,0,NA,1204,1904,NA,62,10,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3180
2004-01,New Mexico,0,NA,2108,2943,NA,149,0,3,3,NA,486,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6790
2004-01,New York,2578,NA,993,6345,NA,16,150,101,0,NA,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10198
2004-01,North Carolina,8849,NA,218,10901,NA,146,0,26,37,NA,1335,2282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23794
2004-01,North Dakota,152,NA,404,1369,NA,17,0,0,0,NA,21,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141
2004-01,Ohio,0,NA,10852,12738,NA,754,0,23,107,NA,573,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26101
